lat,lng,avg_yelp_review
40.7096,-74.0149,4.35
40.7307,-73.9867,4.5
40.747,-73.984,4.4
40.7368,-73.9544,4.35
40.7795,-73.9594,4.1
40.7628,-73.9769,4.4
40.7285,-74.0034,4.5
40.7656,-73.9716,4.35
40.7923,-73.9674,4.15
40.7441,-73.9163,4.6
40.7705,-73.9485,4.3
40.7523,-73.8824,4.35
40.7403,-74.0025,4.6
40.7176,-73.9975,4.35
40.7621,-73.9877,4.4
40.7247,-74.0079,4.3
40.7609,-73.9617,4.35
40.7798,-73.9518,4.45
40.6742,-73.983,4.35
40.8007,-73.9609,4.25
40.6383,-73.9537,4.0
40.6438,-74.0002,4.35
40.7557,-73.9949,4.55
40.8667,-73.9231,4.55
40.88,-73.897,4.15
40.8015,-73.9656,4.25
40.7701,-73.9587,4.3
40.7695,-73.9888,4.3
40.8854,-73.9145,4.05
40.7752,-73.9506,4.5
40.7284,-73.9858,4.6
40.7275,-74.0019,4.45
40.6721,-73.972,4.1
40.8404,-73.9375,4.25
40.69,-73.9555,4.5
40.7335,-73.9797,4.3
40.7725,-73.9819,4.2
40.7246,-74.0023,4.2
40.7958,-73.9352,4.45
40.7313,-74.0019,4.55
40.7455,-74.0054,4.6
40.7672,-73.9867,4.4
40.6803,-73.9766,4.25
40.826,-73.945,4.35
40.6686,-73.9492,4.35
40.7768,-73.9537,4.4
40.7192,-73.9957,4.35
40.7096,-73.9617,4.55
40.6895,-73.9566,4.45
40.7491,-73.9789,4.45
40.6594,-73.985,4.3
40.776,-73.952,4.5
40.7612,-73.9898,4.45
40.7891,-73.9749,4.25
40.8668,-73.9264,4.4
40.7682,-73.9584,4.4
40.7801,-73.9524,4.45
40.7787,-73.9147,4.55
40.6938,-73.9669,4.45
40.7429,-73.995,4.3
40.7415,-73.9759,4.5
40.7937,-73.9761,4.25
40.7837,-73.9769,4.3
40.7411,-73.9781,4.5
40.739,-73.9791,4.5
40.7665,-73.9916,4.45
40.721,-73.9807,4.65
40.7494,-73.9875,4.25
40.7923,-73.9764,4.2
40.7432,-73.9799,4.5
40.7596,-73.9926,4.55
40.7735,-73.9508,4.45
40.7655,-73.9785,4.45
40.7792,-73.9783,4.2
40.7813,-73.9785,4.2
40.6399,-73.9448,3.85
40.7898,-73.973,4.25
40.6933,-73.9132,4.35
40.722,-73.9837,4.6
40.7386,-73.9843,4.4
40.7625,-73.9864,4.4
40.7607,-73.9194,4.45
40.7493,-73.8907,4.3
40.7461,-73.9947,4.25
40.7078,-73.9505,4.55
40.7892,-73.9705,4.2
40.7563,-73.9699,4.35
40.6956,-73.9227,4.55
40.7221,-73.9806,4.65
40.8052,-73.9489,4.4
40.7494,-73.9875,4.25
40.7072,-74.015,4.4
40.7957,-73.9727,4.05
40.6751,-73.9581,4.6
40.7474,-73.9775,4.4
40.7627,-73.9865,4.4
40.8066,-73.9554,4.35
40.7862,-73.944,4.4
40.7689,-73.9608,4.45
40.7897,-73.9488,4.3
40.7361,-73.8655,4.2
40.7657,-73.9572,4.4
40.7137,-73.9081,4.25
40.7877,-73.9488,4.35
40.77,-73.9517,4.35
40.689,-73.9117,4.4
40.7328,-73.9971,4.5
40.6776,-73.9235,4.05
40.7053,-74.0162,4.5
40.774,-73.9559,4.35
40.7241,-73.9839,4.6
40.6761,-73.931,4.25
40.6709,-73.98,4.3
40.7726,-73.9259,4.5
40.8486,-73.9314,4.15
40.7274,-73.985,4.6
40.7103,-73.9653,4.4
40.7306,-73.9835,4.55
40.7652,-73.9898,4.5
40.7708,-73.9525,4.4
40.7669,-73.961,4.4
40.845,-73.9402,4.35
40.7445,-73.9216,4.5
40.7665,-73.9523,4.4
40.7656,-73.8227,4.3
40.7582,-73.9634,4.25
40.7689,-73.9235,4.6
40.7767,-73.9454,4.4
40.7239,-73.9939,4.4
40.7928,-73.9748,4.25
40.7762,-73.9532,4.5
40.7709,-73.9496,4.4
40.7781,-73.9796,4.1
40.7198,-73.9964,4.35
40.7676,-73.9601,4.45
40.7839,-73.976,4.3
40.6869,-73.9182,4.3
40.7796,-73.9528,4.4
40.7268,-73.9867,4.6
40.7709,-73.9917,4.2
40.7825,-73.9803,4.15
40.7758,-73.9542,4.45
40.775,-73.9474,4.45
40.7314,-74.0019,4.55
40.6955,-73.913,4.4
40.745,-73.9909,4.4
40.7483,-73.9765,4.45
40.7939,-73.9718,4.3
40.7594,-73.9712,4.4
40.659,-73.9238,3.95
40.8573,-73.9353,4.3
40.6844,-73.9087,4.15
40.6996,-73.9185,4.5
40.6754,-73.9494,4.35
40.7307,-73.9588,4.35
40.7365,-74.007,4.65
40.7078,-74.0086,4.3
40.789,-73.9688,4.2
40.7983,-73.9402,4.55
40.7865,-73.9544,4.15
40.8017,-73.9686,4.2
40.6383,-74.0269,4.45
40.7621,-73.9773,4.45
40.7096,-74.0081,4.35
40.8015,-73.9668,4.25
40.8277,-73.8816,3.9
40.6193,-73.969,3.95
40.793,-73.9508,4.25
40.7346,-73.9811,4.3
40.7083,-74.0094,4.35
40.7418,-74.0024,4.65
40.771,-73.9512,4.4
40.7652,-73.9476,3.9
40.7392,-73.9874,4.4
40.7753,-73.9536,4.5
40.7856,-73.9794,4.2
40.7386,-74.0074,4.6
40.7605,-73.9655,4.25
40.7671,-73.9529,4.4
40.7663,-73.9875,4.4
40.735,-73.9792,4.3
40.7708,-73.9556,4.35
40.68,-73.9086,4.0
40.6966,-73.9839,4.35
40.778,-73.9465,4.5
40.6665,-73.9787,4.2
40.7763,-73.989,3.9
40.7671,-73.9529,4.4
40.7944,-73.9351,4.45
40.7243,-73.9939,4.4
40.7096,-73.8187,3.7
40.6753,-73.9403,4.05
40.7993,-73.9416,4.5
40.7339,-73.9765,4.3
40.8241,-73.9416,4.3
40.8732,-73.8868,3.95
40.7219,-73.988,4.65
40.7488,-73.9868,4.3
40.736,-73.9855,4.45
40.7373,-73.9961,4.4
40.7941,-73.9712,4.3
40.7853,-73.9792,4.2
40.7759,-73.9546,4.4
40.8308,-73.9476,4.4
40.7939,-73.9695,4.35
40.7332,-73.9591,4.4
40.7659,-73.9627,4.4
40.7713,-73.9198,4.55
40.7592,-73.9884,4.45
40.6891,-73.9675,4.5
40.7271,-73.9799,4.65
40.8691,-73.9158,4.4
40.6134,-73.9872,4.05
40.8554,-73.9314,4.25
40.7676,-73.9601,4.45
40.8434,-73.9394,4.45
40.7521,-74.0045,4.35
40.7419,-73.9776,4.45
40.7862,-73.9424,4.3
40.7595,-73.9592,4.2
40.7706,-73.9536,4.4
40.7699,-73.9565,4.35
40.7802,-73.9551,4.3
40.7923,-73.9724,4.25
40.7182,-73.9639,4.4
40.8012,-73.9668,4.25
40.7272,-73.9852,4.6
40.7555,-73.9694,4.35
40.6709,-73.8783,3.9
40.6834,-73.9208,4.1
40.6806,-73.9324,4.3
40.7394,-73.9811,4.45
40.7418,-73.9815,4.45
40.764,-73.9935,4.45
40.7706,-73.9493,4.4
40.7542,-73.9662,4.3
40.6498,-73.9526,4.1
40.7479,-73.9987,4.25
40.785,-73.9714,4.25
40.78,-73.9475,4.4
40.7253,-73.9829,4.6
40.6759,-73.951,4.35
40.7819,-73.9528,4.45
40.7199,-73.8513,3.75
40.7932,-73.9699,4.35
40.8444,-73.9366,4.3
40.732,-73.9835,4.55
40.7623,-73.9914,4.5
40.7481,-73.9748,4.45
40.7103,-74.0083,4.35
40.7359,-73.8525,4.15
40.6942,-73.9552,4.4
40.7457,-73.9802,4.45
40.7801,-73.9803,4.15
40.7994,-73.9624,4.25
40.7639,-73.9893,4.5
40.7133,-73.956,4.5
40.8025,-73.9345,4.45
40.7098,-74.0179,4.5
40.778,-73.9568,4.25
40.7072,-73.8304,4.25
40.6801,-73.9753,4.2
40.7288,-73.9508,4.5
40.7772,-73.9536,4.45
40.7606,-73.9893,4.5
40.7824,-73.9517,4.45
40.7632,-73.9907,4.5
40.7619,-73.9634,4.3
40.794,-73.9685,4.1
40.764,-73.9878,4.45
40.7825,-73.9803,4.15
40.6872,-73.9202,3.95
40.7403,-73.9874,4.4
40.7418,-73.9792,4.5
40.729,-73.9767,4.55
40.7774,-73.978,4.15
40.7653,-73.9613,4.4
40.6778,-73.9491,4.45
40.7436,-73.9725,4.3
40.7255,-73.9931,4.35
40.7392,-73.9805,4.45
40.7664,-73.9655,4.4
40.7298,-73.9816,4.55
40.6951,-73.9431,4.2
40.7292,-74.0454,4.25
40.6972,-73.993,4.3
40.7153,-73.9481,4.65
40.7792,-73.9785,4.2
40.7631,-73.9581,4.4
40.6861,-73.9145,4.35
40.7268,-73.9785,4.6
40.7218,-73.9877,4.65
40.7091,-74.0069,4.35
40.7698,-73.9624,4.35
40.7496,-73.9828,4.3
40.7895,-73.9753,4.25
40.7911,-73.9737,4.15
40.7873,-73.9807,4.1
40.7199,-73.9968,4.35
40.814,-73.9599,4.1
40.688,-73.9151,4.35
40.7556,-73.9695,4.35
40.7804,-73.9482,4.4
40.7223,-73.9883,4.55
40.8273,-73.9471,4.35
40.8448,-73.9396,4.35
40.7687,-73.9292,4.25
40.7472,-73.9561,4.4
40.7943,-73.9674,4.1
40.6744,-73.9327,4.1
40.8292,-73.9467,4.4
40.7609,-73.9655,4.25
40.7182,-74.0027,4.35
40.7972,-73.9336,4.5
40.752,-73.9946,4.25
40.7466,-73.9788,4.45
40.8115,-73.959,4.15
40.7747,-73.9525,4.45
40.8014,-73.9446,4.35
40.7404,-73.9288,4.05
40.7294,-73.9814,4.65
40.7808,-73.9766,4.2
40.7544,-73.8937,4.1
40.7361,-73.9784,4.35
40.7829,-73.9722,4.2
40.7241,-73.8565,4.05
40.719,-73.9601,4.45
40.7757,-73.953,4.5
40.8466,-73.8282,4.1
40.7165,-73.9404,4.6
40.7555,-73.9666,4.25
40.6893,-73.9917,4.3
40.7329,-73.978,4.25
40.6896,-73.9358,4.35
40.7769,-73.9528,4.45
40.7777,-73.9767,4.15
40.6875,-73.931,4.4
40.7024,-74.0113,4.3
40.768,-73.9611,4.45
40.63,-74.0138,4.05
40.7702,-73.9494,4.4
40.7063,-74.0108,4.4
40.7729,-73.9566,4.3
40.7965,-73.9619,4.25
40.8432,-73.936,4.3
40.7261,-73.8592,4.15
40.7288,-74.0031,4.45
40.6809,-73.9206,4.1
40.8294,-73.9404,4.4
40.7641,-73.9937,4.45
40.7817,-73.9478,4.35
40.7792,-73.9484,4.35
40.7478,-73.9762,4.5
40.7324,-74.0027,4.55
40.7338,-74.0009,4.55
40.6787,-73.9471,4.4
40.8105,-73.9533,4.35
40.6955,-73.913,4.4
40.7685,-73.9541,4.45
40.7767,-73.9454,4.4
40.8649,-73.9234,4.55
40.7559,-73.9928,4.55
40.7411,-73.9808,4.5
40.7963,-73.9623,4.25
40.7482,-73.9786,4.5
40.7334,-74.0053,4.6
40.7721,-73.9538,4.35
40.765,-73.9882,4.4
40.755,-73.9663,4.3
40.7267,-73.8569,4.15
40.727,-73.9964,4.5
40.7272,-73.9426,4.2
40.8376,-73.9443,4.35
40.7322,-73.9963,4.5
40.7492,-73.9789,4.45
40.6892,-73.9916,4.35
40.7863,-73.9405,4.35
40.7074,-74.0027,4.35
40.7321,-74.0028,4.55
40.7836,-73.9718,4.25
40.7214,-73.9939,4.35
40.724,-73.951,4.5
40.8649,-73.9234,4.55
40.6287,-74.0186,4.4
40.766,-73.9859,4.45
40.7715,-73.9544,4.35
40.6919,-73.9949,4.35
40.7334,-73.8694,4.1
40.7732,-73.9473,4.4
40.7348,-73.9785,4.25
40.8774,-73.8801,4.1
40.7434,-73.9941,4.3
40.7709,-73.952,4.4
40.8077,-73.9427,4.25
40.7237,-73.9888,4.55
40.7494,-73.9875,4.25
40.8112,-73.952,4.25
40.7318,-73.9876,4.6
40.7756,-73.9567,4.3
40.7792,-73.9101,4.3
40.7961,-73.9685,4.2
40.7152,-73.9564,4.5
40.7448,-74.0053,4.6
40.7669,-73.9101,4.45
40.7301,-73.9748,4.45
40.675,-73.955,4.5
40.7139,-73.9378,4.5
40.7167,-73.9448,4.65
40.8058,-73.9532,4.35
40.744,-73.995,4.3
40.7208,-73.9886,4.55
40.7443,-73.9419,4.3
40.7068,-74.0109,4.35
40.7704,-73.9585,4.35
40.7584,-73.9904,4.55
40.772,-73.9523,4.4
40.7047,-74.0076,4.3
40.6919,-73.9854,4.35
40.6604,-73.9429,3.65
40.7057,-74.0122,4.35
40.6855,-73.9777,4.25
40.7245,-73.9813,4.65
40.752,-73.7546,3.65
40.66,-73.9923,4.55
40.6908,-73.9147,4.25
40.7747,-73.9823,4.2
40.7685,-73.9542,4.45
40.7385,-74.002,4.6
40.7214,-73.8511,4.0
40.7471,-73.9768,4.45
40.7852,-73.9731,4.3
40.844,-73.9404,4.45
40.754,-73.9992,4.4
40.8105,-73.9592,4.15
40.6907,-73.9945,4.35
40.8272,-73.9467,4.4
40.7645,-73.9889,4.5
40.7785,-73.976,4.15
40.7773,-73.9631,4.1
40.8601,-73.9073,4.2
40.7939,-73.9684,4.05
40.8624,-73.895,4.25
40.7385,-73.9188,4.5
40.7297,-73.9809,4.6
40.7731,-73.903,4.1
40.6857,-73.9741,4.2
40.7476,-73.9732,4.35
40.7179,-73.955,4.5
40.7735,-73.9509,4.45
40.6345,-74.0202,4.5
40.7198,-73.9408,4.55
40.7108,-73.9672,4.35
40.7331,-73.991,4.4
40.7461,-73.9947,4.25
40.7303,-73.9859,4.45
40.7302,-73.9834,4.55
40.6738,-73.9559,4.55
40.7076,-74.0111,4.35
40.7755,-73.9806,4.05
40.7895,-73.949,4.3
40.7447,-73.9741,4.35
40.7669,-73.961,4.4
40.7365,-74.0077,4.65
40.7262,-73.9844,4.6
40.7337,-73.9897,4.35
40.7809,-73.9765,4.2
40.8002,-73.9539,4.4
40.8219,-73.951,4.3
40.739,-73.9791,4.5
40.7606,-73.9658,4.3
40.7642,-73.9917,4.5
40.6726,-73.9228,4.3
40.7766,-73.9067,4.4
40.7295,-73.9988,4.35
40.8182,-73.9583,3.95
40.7869,-73.9769,4.25
40.7391,-73.9812,4.45
40.7288,-73.9857,4.6
40.7273,-73.985,4.6
40.7373,-73.8624,4.35
40.9067,-73.8147,4.0
40.6924,-73.9603,4.4
40.8012,-73.9668,4.25
40.8374,-73.9436,4.35
40.7846,-73.9781,4.3
40.714,-74.0096,4.4
40.7723,-73.9495,4.4
40.7637,-73.9846,4.35
40.647,-74.001,4.3
40.7568,-73.9636,4.3
40.852,-73.9337,4.45
40.7715,-73.949,4.4
40.7792,-73.9514,4.4
40.6599,-73.9898,4.4
40.8615,-73.8683,4.1
40.8053,-73.958,4.35
40.7861,-73.9707,4.25
40.5837,-73.9586,4.3
40.7346,-73.9811,4.3
40.6965,-73.9354,4.3
40.824,-73.9485,4.4
40.7215,-74.009,4.4
40.7323,-73.9833,4.55
40.7652,-73.9843,4.4
40.7621,-73.9882,4.45
40.7917,-73.9403,4.5
40.7612,-73.9879,4.45
40.6238,-74.0293,4.25
40.6795,-73.9363,4.25
40.803,-73.9664,4.25
40.8022,-73.9653,4.25
40.7437,-73.9816,4.45
40.5836,-73.9567,4.3
40.6631,-73.7559,4.2
40.7225,-73.9885,4.6
40.7206,-73.9797,4.65
40.7468,-73.9892,4.4
40.7372,-73.9866,4.5
40.7378,-73.9942,4.45
40.7542,-73.9662,4.3
40.7943,-73.9675,4.1
40.7746,-73.9554,4.35
40.7774,-73.947,4.45
40.7402,-73.9796,4.5
40.8059,-73.9464,4.4
40.7322,-73.9854,4.55
40.7749,-73.9624,4.25
40.7248,-73.9885,4.6
40.7978,-73.9728,4.0
40.7285,-74.0,4.4
40.8335,-73.9408,4.3
40.7705,-73.9618,4.4
40.716,-73.9559,4.45
40.6866,-73.9822,4.25
40.7054,-74.0111,4.3
40.8147,-73.9594,4.1
40.8572,-73.9326,4.3
40.7773,-73.9796,4.0
40.6818,-73.943,4.55
40.7775,-73.9483,4.4
40.844,-73.9404,4.45
40.7575,-73.9703,4.35
40.7479,-74.0005,4.35
40.7611,-73.963,4.3
40.7339,-74.0047,4.6
40.7286,-73.9789,4.6
40.7624,-73.9917,4.5
40.7044,-73.9252,4.55
40.7639,-73.9879,4.4
40.7768,-73.9458,4.45
40.7786,-73.9565,4.25
40.7833,-73.9721,4.2
40.744,-73.9166,4.6
40.7519,-73.9947,4.25
40.7238,-73.8501,4.05
40.763,-73.9577,4.4
40.7953,-73.9322,4.5
40.8677,-73.9202,4.45
40.8026,-73.9397,4.4
40.7736,-73.947,4.4
40.7312,-73.9816,4.55
40.7705,-73.9501,4.4
40.7066,-74.0107,4.4
40.7681,-73.9545,4.4
40.7539,-73.9665,4.25
40.7793,-73.9495,4.4
40.7385,-73.995,4.4
40.6895,-73.9566,4.45
40.7635,-73.9852,4.35
40.7314,-74.0033,4.55
40.7223,-73.9816,4.65
40.7534,-73.9368,4.45
40.7799,-73.9792,4.15
40.8018,-73.9545,4.35
40.7785,-73.9548,4.4
40.8712,-73.9148,4.2
40.6796,-73.9868,4.45
40.7448,-74.0018,4.6
40.7208,-73.9868,4.6
40.7528,-73.9961,4.45
40.7993,-73.9386,4.55
40.7246,-73.9833,4.6
40.7075,-74.011,4.35
40.773,-73.9636,4.2
40.6931,-73.9338,4.35
40.6936,-73.9236,4.35
40.8144,-73.949,4.25
40.7954,-73.9321,4.55
40.6888,-73.9231,4.2
40.7079,-73.9391,4.6
40.7767,-73.9455,4.4
40.738,-74.0032,4.6
40.7889,-73.9719,4.25
40.7533,-73.9683,4.25
40.6969,-73.9829,4.25
40.7237,-73.9851,4.6
40.8007,-73.961,4.25
40.7246,-73.8519,4.1
40.7203,-73.9469,4.7
40.6918,-73.9717,4.4
40.7767,-73.9504,4.5
40.7611,-73.9885,4.5
40.7985,-73.9647,4.25
40.7667,-73.959,4.4
40.7365,-74.0049,4.55
40.6954,-73.9632,4.35
40.7379,-73.996,4.4
40.8024,-73.965,4.25
40.6679,-73.9523,4.35
40.7469,-73.9904,4.35
40.7637,-73.9918,4.5
40.7269,-74.0044,4.35
40.7392,-73.9806,4.45
40.8272,-73.9466,4.4
40.7298,-74.0005,4.5
40.6897,-73.9799,4.2
40.7418,-73.9814,4.45
40.7074,-74.0069,4.35
40.6388,-73.9794,4.05
40.803,-73.9651,4.25
40.7544,-73.9685,4.3
40.7793,-73.977,4.2
40.7128,-74.0059,4.4
40.7087,-73.955,4.6
40.692,-73.9476,4.15
40.789,-73.9688,4.2
40.8113,-73.9085,4.25
40.645,-73.9639,4.15
40.783,-73.9456,4.45
40.802,-73.9659,4.25
40.8012,-73.9647,4.25
40.6723,-73.8767,3.95
40.6832,-73.9353,4.2
40.7158,-73.9499,4.65
40.7584,-73.9648,4.25
40.6862,-73.9996,4.35
40.7719,-73.9545,4.35
40.7897,-73.9733,4.25
40.735,-74.0007,4.6
40.6619,-73.9619,4.15
40.7212,-73.9566,4.45
40.777,-73.9886,3.85
40.7639,-73.9883,4.45
40.8417,-73.937,4.3
40.8104,-73.9531,4.35
40.7804,-73.9513,4.45
40.7942,-73.969,4.1
40.7549,-73.9962,4.55
40.7261,-73.987,4.6
40.6442,-74.0045,4.3
40.7677,-73.9549,4.4
40.7219,-73.9885,4.55
40.7251,-73.9784,4.6
40.7436,-74.0031,4.65
40.8217,-73.945,4.35
40.745,-73.9863,4.35
40.7418,-73.9798,4.5
40.7622,-73.9495,3.8
40.7344,-74.0032,4.6
40.7131,-73.8348,4.15
40.7533,-73.9232,4.4
40.8022,-73.9452,4.3
40.7287,-73.981,4.65
40.7708,-73.9556,4.35
40.7071,-74.0086,4.3
40.7633,-73.9628,4.4
40.6922,-73.9493,4.25
40.7288,-74.0031,4.45
40.7422,-73.984,4.4
40.6833,-73.9945,4.25
40.7944,-73.9665,4.1
40.6871,-73.9639,4.5
40.6218,-74.0232,4.25
40.7624,-73.9596,4.3
40.802,-73.9567,4.3
40.7748,-73.9471,4.45
40.7288,-73.9857,4.6
40.8018,-73.9635,4.25
40.7988,-73.9628,4.25
40.7604,-73.9652,4.25
40.7271,-73.8184,3.8
40.8303,-73.9475,4.45
40.7888,-73.9673,4.15
40.8003,-73.9618,4.25
40.733,-73.996,4.45
40.7251,-73.9977,4.2
40.7165,-73.9404,4.6
40.6701,-73.9806,4.3
40.7077,-73.9125,4.45
40.8693,-73.8899,3.95
40.7737,-73.9523,4.45
40.6384,-74.0271,4.4
40.7868,-73.9804,4.15
40.7901,-73.9772,4.25
40.7993,-73.9407,4.55
40.7273,-73.9806,4.65
40.6927,-73.986,4.35
40.6851,-73.9924,4.3
40.7531,-73.9955,4.45
40.7265,-73.9799,4.65
40.6918,-73.9845,4.3
40.8367,-73.9458,4.25
40.7399,-73.9774,4.45
40.7784,-73.9796,4.15
40.8525,-73.931,4.2
40.775,-73.9512,4.45
40.7712,-73.9077,4.4
40.7285,-73.8553,4.15
40.775,-73.9568,4.3
40.8381,-73.9461,4.2
40.7516,-73.9718,4.3
40.7239,-73.9799,4.65
40.8003,-73.9618,4.25
40.7808,-73.9471,4.4
40.8156,-73.9362,3.9
40.6741,-73.9667,4.45
40.7864,-73.9734,4.25
40.7719,-73.9816,4.25
40.6821,-73.9735,4.2
40.724,-73.9839,4.6
40.7785,-73.9556,4.35
40.6699,-73.99,4.5
40.7792,-73.9512,4.4
40.7197,-73.9883,4.5
40.7306,-73.995,4.4
40.7757,-73.958,4.3
40.708,-74.0149,4.4
40.7835,-73.9512,4.5
40.7831,-73.9517,4.5
40.7685,-73.9511,4.4
40.7834,-73.9774,4.25
40.7999,-73.9637,4.25
40.7769,-73.9467,4.45
40.7635,-73.9601,4.4
40.7184,-73.9898,4.5
40.7276,-73.9838,4.6
40.7229,-73.9841,4.6
40.7991,-73.9442,4.45
40.7662,-73.9882,4.35
40.741,-74.0001,4.5
40.7627,-73.9905,4.5
40.6765,-73.9475,4.4
40.786,-73.9703,4.3
40.7553,-73.9678,4.3
40.7448,-73.9969,4.25
40.7839,-73.9488,4.5
40.7479,-73.9739,4.35
40.759,-73.9949,4.55
40.7094,-74.0067,4.4
40.7918,-73.9677,4.1
42.3459,-71.0794,4.25
40.735,-73.9823,4.25
40.8215,-73.955,4.2
40.7728,-73.9502,4.4
40.6902,-73.9339,4.4
40.7005,-73.9938,4.25
40.7336,-73.9991,4.5
40.7513,-73.9715,4.3
40.7451,-73.9239,4.5
40.7274,-73.9865,4.6
40.7339,-74.0048,4.6
40.7611,-73.9989,4.25
40.791,-73.9772,4.2
40.7092,-74.0036,4.45
40.7731,-73.9459,4.3
40.7532,-73.966,4.25
40.7664,-73.926,4.6
40.7069,-73.9532,4.5
40.7547,-73.8734,4.15
40.754,-73.9687,4.3
40.7733,-73.9551,4.35
40.7248,-73.9922,4.45
40.7986,-73.9634,4.25
40.723,-73.9829,4.6
40.7988,-73.9603,4.3
40.675,-73.9551,4.5
40.6557,-73.9544,4.15
40.7165,-73.9505,4.65
40.7772,-73.9528,4.45
40.6481,-73.9778,4.2
40.7228,-73.9945,4.45
40.5838,-73.8188,4.35
40.7094,-73.8299,4.1
40.7848,-73.973,4.3
40.7583,-73.9642,4.3
40.6826,-73.9474,4.5
40.7832,-73.9519,4.5
40.7799,-73.9468,4.45
40.7578,-73.9922,4.55
40.6032,-73.9918,4.05
40.7795,-73.9761,4.2
40.6917,-73.9371,4.2
40.8436,-73.9413,4.4
40.7564,-73.9648,4.35
40.7264,-73.943,4.2
40.7769,-73.954,4.4
40.6734,-73.9587,4.6
40.7301,-73.9935,4.4
40.7755,-73.9517,4.5
40.8143,-73.9598,4.1
40.7606,-73.9991,4.2
40.7301,-74.0003,4.5
40.7091,-74.0055,4.4
40.7778,-73.9481,4.35
40.7211,-73.9896,4.55
40.8364,-73.9459,4.25
40.7481,-73.9749,4.5
40.7445,-73.9949,4.3
40.7792,-73.9824,4.1
40.8555,-73.9306,4.25
40.7933,-73.9651,4.1
40.7486,-73.9805,4.4
40.7885,-73.9784,4.25
40.7727,-73.957,4.3
40.7805,-73.9544,4.35
40.7162,-74.0095,4.35
40.7701,-73.9559,4.4
40.7843,-73.9783,4.3
40.6639,-73.9927,4.55
40.7471,-73.9993,4.25
40.7386,-74.0015,4.6
40.8305,-73.9481,4.4
40.7271,-73.9802,4.65
40.7748,-73.9651,4.15
40.7814,-73.9469,4.4
40.714,-74.0096,4.4
40.7561,-73.899,3.9
40.7695,-73.9647,4.25
40.7656,-73.9905,4.5
40.6213,-74.0243,4.25
40.763,-73.9778,4.45
40.7583,-73.9383,4.35
40.6184,-74.0344,4.25
40.7293,-73.9805,4.65
40.8142,-73.9599,4.1
40.7989,-73.9604,4.3
40.8155,-73.9433,4.25
40.7361,-73.849,4.1
40.751,-73.8225,4.2
40.7195,-73.8562,4.4
40.7181,-73.9896,4.5
40.7239,-73.9892,4.55
40.7472,-73.9264,4.55
40.7294,-73.9986,4.35
40.8462,-73.94,4.3
40.7793,-73.9485,4.35
40.765,-73.99,4.5
40.9026,-73.9069,3.65
40.6936,-73.993,4.4
40.7159,-74.0148,4.2
40.7074,-74.0107,4.35
40.7747,-73.9529,4.5
40.716,-73.9573,4.45
40.7362,-73.8617,4.1
40.7366,-74.0013,4.55
40.7799,-73.976,4.15
40.7423,-73.9777,4.45
40.774,-73.9531,4.5
40.7894,-73.9764,4.25
40.7682,-73.9857,4.35
40.7752,-73.9548,4.4
40.7832,-73.9519,4.5
40.702,-73.9895,4.4
40.7996,-73.9543,4.35
40.662,-73.986,4.3
40.7916,-73.9689,4.2
40.6744,-73.9327,4.1
40.7352,-73.9825,4.3
40.7674,-73.9903,4.4
40.6702,-73.9479,4.3
40.7891,-73.9486,4.25
40.7989,-73.9535,4.35
40.7609,-73.9921,4.5
40.7021,-73.9188,4.55
40.769,-73.968,4.25
40.6822,-73.9578,4.55
40.6567,-74.0043,4.25
40.7479,-73.95,4.35
40.7653,-73.9248,4.55
40.6669,-73.9354,4.15
40.8871,-73.8618,4.1
40.7084,-74.0123,4.4
40.6971,-73.9079,4.6
40.7103,-74.006,4.4
40.7265,-74.0011,4.35
40.7171,-74.0047,4.45
40.8211,-73.9567,4.1
40.7549,-73.9985,4.35
40.7287,-73.981,4.65
40.7492,-73.9702,4.3
40.7718,-73.9599,4.4
40.7344,-74.0057,4.6
40.7461,-73.9971,4.25
40.7714,-73.9653,4.25
40.6798,-73.9196,4.05
40.7928,-73.9461,4.5
40.7366,-73.8601,4.3
40.7433,-74.0019,4.65
40.8207,-73.9438,4.35
40.7046,-74.0105,4.3
40.7443,-73.9967,4.25
40.741,-73.9793,4.5
40.7746,-73.9148,4.55
40.8159,-73.8074,3.16666666667
40.7145,-73.9638,4.45
40.78,-73.9498,4.4
40.7128,-74.0059,4.4
40.7675,-73.9607,4.4
40.7632,-73.9819,4.45
40.6785,-73.9861,4.45
40.8369,-73.9423,4.3
40.7385,-73.995,4.4
40.6805,-73.9722,4.3
40.6755,-73.9298,4.2
40.7298,-74.0005,4.5
40.6954,-73.9317,4.4
40.6386,-73.9584,3.95
40.7562,-73.9939,4.55
40.69,-73.9919,4.35
40.7435,-73.9986,4.4
40.7084,-74.0066,4.3
40.7357,-74.0055,4.6
40.73,-74.0003,4.5
40.6818,-73.938,4.35
40.7283,-73.9827,4.6
40.7806,-73.9545,4.3
40.7824,-73.952,4.45
40.7223,-73.9954,4.4
40.7785,-73.9556,4.35
40.7214,-73.9814,4.65
40.7184,-73.9568,4.45
40.7206,-73.984,4.6
40.7405,-74.0041,4.6
40.7686,-73.9886,4.25
40.6699,-73.9426,4.0
40.7501,-73.9841,4.3
40.7453,-73.9238,4.5
40.7388,-73.9771,4.5
40.7634,-73.9638,4.35
40.7695,-73.9582,4.4
40.7668,-73.955,4.4
40.8064,-73.9531,4.35
40.7795,-73.9594,4.1
40.7446,-73.974,4.35
40.717,-73.9552,4.5
